userId	geneSymbol	geneName	entrezgene	gLink
ENSMUSG00000056116	H2-T22	histocompatibility 2, T region locus 22	15039	https://www.ncbi.nlm.nih.gov/gene/?term=15039
ENSMUSG00000056116	H2-T9	histocompatibility 2, T region locus 9	15051	https://www.ncbi.nlm.nih.gov/gene/?term=15051
ENSMUSG00000056515	Rab31	RAB31, member RAS oncogene family	106572	https://www.ncbi.nlm.nih.gov/gene/?term=106572
ENSMUSG00000056851	Pcbp2	poly(rC) binding protein 2	18521	https://www.ncbi.nlm.nih.gov/gene/?term=18521
ENSMUSG00000059447	Hadhb	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), beta subunit	231086	https://www.ncbi.nlm.nih.gov/gene/?term=231086
ENSMUSG00000059674	Cdh24	cadherin-like 24	239096	https://www.ncbi.nlm.nih.gov/gene/?term=239096
ENSMUSG00000059991	Nptx2	neuronal pentraxin 2	53324	https://www.ncbi.nlm.nih.gov/gene/?term=53324
ENSMUSG00000060181	Slc35e3	solute carrier family 35, member E3	215436	https://www.ncbi.nlm.nih.gov/gene/?term=215436
ENSMUSG00000062012	Zfp13	zinc finger protein 13	22654	https://www.ncbi.nlm.nih.gov/gene/?term=22654
ENSMUSG00000062866	Phactr2	phosphatase and actin regulator 2	215789	https://www.ncbi.nlm.nih.gov/gene/?term=215789
ENSMUSG00000063015	Ccni	cyclin I	12453	https://www.ncbi.nlm.nih.gov/gene/?term=12453
ENSMUSG00000063410	Stk24	serine/threonine kinase 24	223255	https://www.ncbi.nlm.nih.gov/gene/?term=223255
ENSMUSG00000063849	Ppcdc	phosphopantothenoylcysteine decarboxylase	66812	https://www.ncbi.nlm.nih.gov/gene/?term=66812
ENSMUSG00000064329	Scn1a	sodium channel, voltage-gated, type I, alpha	20265	https://www.ncbi.nlm.nih.gov/gene/?term=20265
ENSMUSG00000066735	Vkorc1l1	vitamin K epoxide reductase complex, subunit 1-like 1	69568	https://www.ncbi.nlm.nih.gov/gene/?term=69568
ENSMUSG00000067377	Tspan6	tetraspanin 6	56496	https://www.ncbi.nlm.nih.gov/gene/?term=56496
ENSMUSG00000067889	Sptbn2	spectrin beta, non-erythrocytic 2	20743	https://www.ncbi.nlm.nih.gov/gene/?term=20743
ENSMUSG00000068966	Zbtb34	zinc finger and BTB domain containing 34	241311	https://www.ncbi.nlm.nih.gov/gene/?term=241311
ENSMUSG00000070637	Srarp	steroid receptor associated and regulated protein	277744	https://www.ncbi.nlm.nih.gov/gene/?term=277744
ENSMUSG00000072115	Ang	angiogenin, ribonuclease, RNase A family, 5	11727	https://www.ncbi.nlm.nih.gov/gene/?term=11727
ENSMUSG00000073468	Sft2d1	SFT2 domain containing 1	106489	https://www.ncbi.nlm.nih.gov/gene/?term=106489
ENSMUSG00000074406	Zfp628	zinc finger protein 628	232816	https://www.ncbi.nlm.nih.gov/gene/?term=232816
ENSMUSG00000074918	Inafm2	InaF motif containing 2	100043272	https://www.ncbi.nlm.nih.gov/gene/?term=100043272
ENSMUSG00000079111	Kdelr2	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2	66913	https://www.ncbi.nlm.nih.gov/gene/?term=66913
ENSMUSG00000091971	Hspa1a	heat shock protein 1A	193740	https://www.ncbi.nlm.nih.gov/gene/?term=193740
ENSMUSG00000000134	Tfe3	transcription factor E3	209446	https://www.ncbi.nlm.nih.gov/gene/?term=209446
ENSMUSG00000000594	Gm2a	GM2 ganglioside activator protein	14667	https://www.ncbi.nlm.nih.gov/gene/?term=14667
ENSMUSG00000001248	Gramd1a	GRAM domain containing 1A	52857	https://www.ncbi.nlm.nih.gov/gene/?term=52857
ENSMUSG00000001750	Tcirg1	T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3	27060	https://www.ncbi.nlm.nih.gov/gene/?term=27060
ENSMUSG00000002105	Slc39a13	solute carrier family 39 (metal ion transporter), member 13	68427	https://www.ncbi.nlm.nih.gov/gene/?term=68427
ENSMUSG00000002227	Mov10	Moloney leukemia virus 10	17454	https://www.ncbi.nlm.nih.gov/gene/?term=17454
ENSMUSG00000003644	Rps6ka1	NA	20111	https://www.ncbi.nlm.nih.gov/gene/?term=20111
ENSMUSG00000004113	Cacna1b	calcium channel, voltage-dependent, N type, alpha 1B subunit	12287	https://www.ncbi.nlm.nih.gov/gene/?term=12287
ENSMUSG00000004846	Plod3	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3	26433	https://www.ncbi.nlm.nih.gov/gene/?term=26433
ENSMUSG00000005142	Man2b1	mannosidase 2, alpha B1	17159	https://www.ncbi.nlm.nih.gov/gene/?term=17159
ENSMUSG00000005580	Adcy9	adenylate cyclase 9	11515	https://www.ncbi.nlm.nih.gov/gene/?term=11515
ENSMUSG00000006403	Adamts4	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4	240913	https://www.ncbi.nlm.nih.gov/gene/?term=240913
ENSMUSG00000009995	Taz	tafazzin	66826	https://www.ncbi.nlm.nih.gov/gene/?term=66826
ENSMUSG00000010392	Gosr1	golgi SNAP receptor complex member 1	53334	https://www.ncbi.nlm.nih.gov/gene/?term=53334
ENSMUSG00000013236	Ptprs	protein tyrosine phosphatase, receptor type, S	19280	https://www.ncbi.nlm.nih.gov/gene/?term=19280
ENSMUSG00000014418	Hps5	HPS5, biogenesis of lysosomal organelles complex 2 subunit 2	246694	https://www.ncbi.nlm.nih.gov/gene/?term=246694
ENSMUSG00000015083	C8g	complement component 8, gamma polypeptide	69379	https://www.ncbi.nlm.nih.gov/gene/?term=69379
ENSMUSG00000016995	Matn4	matrilin 4	17183	https://www.ncbi.nlm.nih.gov/gene/?term=17183
ENSMUSG00000020231	Dip2a	disco interacting protein 2 homolog A	64451	https://www.ncbi.nlm.nih.gov/gene/?term=64451
ENSMUSG00000020340	Cyfip2	cytoplasmic FMR1 interacting protein 2	76884	https://www.ncbi.nlm.nih.gov/gene/?term=76884
ENSMUSG00000020538	Srebf1	sterol regulatory element binding transcription factor 1	20787	https://www.ncbi.nlm.nih.gov/gene/?term=20787
ENSMUSG00000020564	Atxn7l1	ataxin 7-like 1	380753	https://www.ncbi.nlm.nih.gov/gene/?term=380753
ENSMUSG00000020604	Arsg	arylsulfatase G	74008	https://www.ncbi.nlm.nih.gov/gene/?term=74008
ENSMUSG00000020658	Efr3b	EFR3 homolog B	668212	https://www.ncbi.nlm.nih.gov/gene/?term=668212
ENSMUSG00000020788	Atp2a3	ATPase, Ca++ transporting, ubiquitous	53313	https://www.ncbi.nlm.nih.gov/gene/?term=53313
ENSMUSG00000020811	Wscd1	WSC domain containing 1	216881	https://www.ncbi.nlm.nih.gov/gene/?term=216881
ENSMUSG00000020932	Gfap	glial fibrillary acidic protein	14580	https://www.ncbi.nlm.nih.gov/gene/?term=14580
ENSMUSG00000021007	Spata7	spermatogenesis associated 7	104871	https://www.ncbi.nlm.nih.gov/gene/?term=104871
ENSMUSG00000021279	Cdc42bpb	CDC42 binding protein kinase beta	217866	https://www.ncbi.nlm.nih.gov/gene/?term=217866
ENSMUSG00000021375	Kif13a	kinesin family member 13A	16553	https://www.ncbi.nlm.nih.gov/gene/?term=16553
ENSMUSG00000021411	Pxdc1	PX domain containing 1	66895	https://www.ncbi.nlm.nih.gov/gene/?term=66895
ENSMUSG00000021496	Pcbd2	pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2	72562	https://www.ncbi.nlm.nih.gov/gene/?term=72562
ENSMUSG00000022089	Bin3	bridging integrator 3	57784	https://www.ncbi.nlm.nih.gov/gene/?term=57784
ENSMUSG00000022382	Wnt7b	wingless-type MMTV integration site family, member 7B	22422	https://www.ncbi.nlm.nih.gov/gene/?term=22422
ENSMUSG00000022574	Naprt	nicotinate phosphoribosyltransferase	223646	https://www.ncbi.nlm.nih.gov/gene/?term=223646
ENSMUSG00000022971	Ifnar2	interferon (alpha and beta) receptor 2	15976	https://www.ncbi.nlm.nih.gov/gene/?term=15976
ENSMUSG00000023079	Gtf2ird1	general transcription factor II I repeat domain-containing 1	57080	https://www.ncbi.nlm.nih.gov/gene/?term=57080
ENSMUSG00000023092	Fhl1	four and a half LIM domains 1	14199	https://www.ncbi.nlm.nih.gov/gene/?term=14199
ENSMUSG00000023964	Calcr	calcitonin receptor	12311	https://www.ncbi.nlm.nih.gov/gene/?term=12311
ENSMUSG00000024176	Sox8	SRY (sex determining region Y)-box 8	20681	https://www.ncbi.nlm.nih.gov/gene/?term=20681
ENSMUSG00000024219	Anks1	ankyrin repeat and SAM domain containing 1	224650	https://www.ncbi.nlm.nih.gov/gene/?term=224650
ENSMUSG00000024410	Rmc1	regulator of MON1-CCZ1	76482	https://www.ncbi.nlm.nih.gov/gene/?term=76482
ENSMUSG00000024426	Atat1	alpha tubulin acetyltransferase 1	73242	https://www.ncbi.nlm.nih.gov/gene/?term=73242
ENSMUSG00000024430	Cabyr	calcium-binding tyrosine-(Y)-phosphorylation regulated (fibrousheathin 2)	71132	https://www.ncbi.nlm.nih.gov/gene/?term=71132
ENSMUSG00000024663	Rab3il1	RAB3A interacting protein (rabin3)-like 1	74760	https://www.ncbi.nlm.nih.gov/gene/?term=74760
ENSMUSG00000024909	Efemp2	epidermal growth factor-containing fibulin-like extracellular matrix protein 2	58859	https://www.ncbi.nlm.nih.gov/gene/?term=58859
ENSMUSG00000024927	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19697	https://www.ncbi.nlm.nih.gov/gene/?term=19697
ENSMUSG00000025153	Fasn	fatty acid synthase	14104	https://www.ncbi.nlm.nih.gov/gene/?term=14104
ENSMUSG00000025207	Sema4g	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G	26456	https://www.ncbi.nlm.nih.gov/gene/?term=26456
ENSMUSG00000025265	Fgd1	FYVE, RhoGEF and PH domain containing 1	14163	https://www.ncbi.nlm.nih.gov/gene/?term=14163
ENSMUSG00000025272	Tro	trophinin	56191	https://www.ncbi.nlm.nih.gov/gene/?term=56191
ENSMUSG00000025474	Tubgcp2	tubulin, gamma complex associated protein 2	74237	https://www.ncbi.nlm.nih.gov/gene/?term=74237
ENSMUSG00000025586	Cpeb1	cytoplasmic polyadenylation element binding protein 1	12877	https://www.ncbi.nlm.nih.gov/gene/?term=12877
ENSMUSG00000025795	Rassf3	Ras association (RalGDS/AF-6) domain family member 3	192678	https://www.ncbi.nlm.nih.gov/gene/?term=192678
ENSMUSG00000026519	Tmem63a	transmembrane protein 63a	208795	https://www.ncbi.nlm.nih.gov/gene/?term=208795
ENSMUSG00000026921	Egfl7	EGF-like domain 7	353156	https://www.ncbi.nlm.nih.gov/gene/?term=353156
ENSMUSG00000026991	Pkp4	plakophilin 4	227937	https://www.ncbi.nlm.nih.gov/gene/?term=227937
ENSMUSG00000027185	Nat10	N-acetyltransferase 10	98956	https://www.ncbi.nlm.nih.gov/gene/?term=98956
ENSMUSG00000027194	Ttc17	tetratricopeptide repeat domain 17	74569	https://www.ncbi.nlm.nih.gov/gene/?term=74569
ENSMUSG00000027375	Mal	myelin and lymphocyte protein, T cell differentiation protein	17153	https://www.ncbi.nlm.nih.gov/gene/?term=17153
ENSMUSG00000027610	Gss	glutathione synthetase	14854	https://www.ncbi.nlm.nih.gov/gene/?term=14854
ENSMUSG00000027674	Pex5l	peroxisomal biogenesis factor 5-like	58869	https://www.ncbi.nlm.nih.gov/gene/?term=58869
ENSMUSG00000027775	Mfsd1	major facilitator superfamily domain containing 1	66868	https://www.ncbi.nlm.nih.gov/gene/?term=66868
ENSMUSG00000027983	Cyp2u1	cytochrome P450, family 2, subfamily u, polypeptide 1	71519	https://www.ncbi.nlm.nih.gov/gene/?term=71519
ENSMUSG00000028108	Ecm1	extracellular matrix protein 1	13601	https://www.ncbi.nlm.nih.gov/gene/?term=13601
ENSMUSG00000028412	Slc44a1	solute carrier family 44, member 1	100434	https://www.ncbi.nlm.nih.gov/gene/?term=100434
ENSMUSG00000028582	Cc2d1b	coiled-coil and C2 domain containing 1B	319965	https://www.ncbi.nlm.nih.gov/gene/?term=319965
ENSMUSG00000028978	Nos3	nitric oxide synthase 3, endothelial cell	18127	https://www.ncbi.nlm.nih.gov/gene/?term=18127
ENSMUSG00000028980	H6pd	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)	100198	https://www.ncbi.nlm.nih.gov/gene/?term=100198
ENSMUSG00000029560	Snx8	sorting nexin 8	231834	https://www.ncbi.nlm.nih.gov/gene/?term=231834
ENSMUSG00000029708	Gcc1	golgi coiled coil 1	74375	https://www.ncbi.nlm.nih.gov/gene/?term=74375
ENSMUSG00000030029	Lrig1	leucine-rich repeats and immunoglobulin-like domains 1	16206	https://www.ncbi.nlm.nih.gov/gene/?term=16206
ENSMUSG00000030307	Slc6a11	solute carrier family 6 (neurotransmitter transporter, GABA), member 11	243616	https://www.ncbi.nlm.nih.gov/gene/?term=243616
ENSMUSG00000030352	Tspan9	tetraspanin 9	109246	https://www.ncbi.nlm.nih.gov/gene/?term=109246
ENSMUSG00000030768	Disp1	dispatched RND transporter family member 1	68897	https://www.ncbi.nlm.nih.gov/gene/?term=68897
ENSMUSG00000031026	Trim66	tripartite motif-containing 66	330627	https://www.ncbi.nlm.nih.gov/gene/?term=330627
ENSMUSG00000031129	Slc9a9	solute carrier family 9 (sodium/hydrogen exchanger), member 9	331004	https://www.ncbi.nlm.nih.gov/gene/?term=331004
ENSMUSG00000031360	Ctps2	cytidine 5'-triphosphate synthase 2	55936	https://www.ncbi.nlm.nih.gov/gene/?term=55936
ENSMUSG00000031378	Abcd1	ATP-binding cassette, sub-family D (ALD), member 1	11666	https://www.ncbi.nlm.nih.gov/gene/?term=11666
ENSMUSG00000031785	Adgrg1	adhesion G protein-coupled receptor G1	14766	https://www.ncbi.nlm.nih.gov/gene/?term=14766
ENSMUSG00000031790	Mmp15	matrix metallopeptidase 15	17388	https://www.ncbi.nlm.nih.gov/gene/?term=17388
ENSMUSG00000031862	Atp13a1	ATPase type 13A1	170759	https://www.ncbi.nlm.nih.gov/gene/?term=170759
ENSMUSG00000031986	Sprtn	SprT-like N-terminal domain	244666	https://www.ncbi.nlm.nih.gov/gene/?term=244666
ENSMUSG00000032245	Cln6	ceroid-lipofuscinosis, neuronal 6	76524	https://www.ncbi.nlm.nih.gov/gene/?term=76524
ENSMUSG00000032418	Me1	malic enzyme 1, NADP(+)-dependent, cytosolic	17436	https://www.ncbi.nlm.nih.gov/gene/?term=17436
ENSMUSG00000032456	Nmnat3	nicotinamide nucleotide adenylyltransferase 3	74080	https://www.ncbi.nlm.nih.gov/gene/?term=74080
ENSMUSG00000032666	1700025G04Rik	RIKEN cDNA 1700025G04 gene	69399	https://www.ncbi.nlm.nih.gov/gene/?term=69399
ENSMUSG00000032702	Kank1	KN motif and ankyrin repeat domains 1	107351	https://www.ncbi.nlm.nih.gov/gene/?term=107351
ENSMUSG00000032718	Mansc1	MANSC domain containing 1	67729	https://www.ncbi.nlm.nih.gov/gene/?term=67729
ENSMUSG00000032855	Pkd1	polycystin 1, transient receptor poteintial channel interacting	18763	https://www.ncbi.nlm.nih.gov/gene/?term=18763
ENSMUSG00000033416	Gucd1	guanylyl cyclase domain containing 1	68778	https://www.ncbi.nlm.nih.gov/gene/?term=68778
ENSMUSG00000033526	Ppip5k1	diphosphoinositol pentakisphosphate kinase 1	327655	https://www.ncbi.nlm.nih.gov/gene/?term=327655
ENSMUSG00000033720	Sfxn5	sideroflexin 5	94282	https://www.ncbi.nlm.nih.gov/gene/?term=94282
ENSMUSG00000034312	Iqsec1	IQ motif and Sec7 domain 1	232227	https://www.ncbi.nlm.nih.gov/gene/?term=232227
ENSMUSG00000034471	Caskin2	CASK-interacting protein 2	140721	https://www.ncbi.nlm.nih.gov/gene/?term=140721
ENSMUSG00000034751	Mast4	microtubule associated serine/threonine kinase family member 4	328329	https://www.ncbi.nlm.nih.gov/gene/?term=328329
ENSMUSG00000035189	Ano4	anoctamin 4	320091	https://www.ncbi.nlm.nih.gov/gene/?term=320091
ENSMUSG00000035529	Prdm4	PR domain containing 4	72843	https://www.ncbi.nlm.nih.gov/gene/?term=72843
ENSMUSG00000036054	Sugp2	SURP and G patch domain containing 2	234373	https://www.ncbi.nlm.nih.gov/gene/?term=234373
ENSMUSG00000036062	Phf24	PHD finger protein 24	230085	https://www.ncbi.nlm.nih.gov/gene/?term=230085
ENSMUSG00000036198	Arhgap36	Rho GTPase activating protein 36	75404	https://www.ncbi.nlm.nih.gov/gene/?term=75404
ENSMUSG00000036634	Mag	myelin-associated glycoprotein	17136	https://www.ncbi.nlm.nih.gov/gene/?term=17136
ENSMUSG00000036905	C1qb	complement component 1, q subcomponent, beta polypeptide	12260	https://www.ncbi.nlm.nih.gov/gene/?term=12260
ENSMUSG00000037280	Galnt6	polypeptide N-acetylgalactosaminyltransferase 6	207839	https://www.ncbi.nlm.nih.gov/gene/?term=207839
ENSMUSG00000037761	Actr5	ARP5 actin-related protein 5	109275	https://www.ncbi.nlm.nih.gov/gene/?term=109275
ENSMUSG00000037989	Wnk2	WNK lysine deficient protein kinase 2	75607	https://www.ncbi.nlm.nih.gov/gene/?term=75607
ENSMUSG00000038141	Tmem181a	transmembrane protein 181A	77106	https://www.ncbi.nlm.nih.gov/gene/?term=77106
ENSMUSG00000038342	Mlxip	MLX interacting protein	208104	https://www.ncbi.nlm.nih.gov/gene/?term=208104
ENSMUSG00000038712	Mindy1	MINDY lysine 48 deubiquitinase 1	75007	https://www.ncbi.nlm.nih.gov/gene/?term=75007
ENSMUSG00000038886	Man2a2	mannosidase 2, alpha 2	140481	https://www.ncbi.nlm.nih.gov/gene/?term=140481
ENSMUSG00000038990	Cables2	CDK5 and Abl enzyme substrate 2	252966	https://www.ncbi.nlm.nih.gov/gene/?term=252966
ENSMUSG00000039318	Rab3gap2	RAB3 GTPase activating protein subunit 2	98732	https://www.ncbi.nlm.nih.gov/gene/?term=98732
ENSMUSG00000039473	Ubn1	ubinuclein 1	170644	https://www.ncbi.nlm.nih.gov/gene/?term=170644
ENSMUSG00000039501	Znfx1	zinc finger, NFX1-type containing 1	98999	https://www.ncbi.nlm.nih.gov/gene/?term=98999
ENSMUSG00000039620	Trmt9b	tRNA methyltransferase 9B	319582	https://www.ncbi.nlm.nih.gov/gene/?term=319582
ENSMUSG00000039904	Gpr37	G protein-coupled receptor 37	14763	https://www.ncbi.nlm.nih.gov/gene/?term=14763
ENSMUSG00000040658	Dnph1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	381101	https://www.ncbi.nlm.nih.gov/gene/?term=381101
ENSMUSG00000040713	Creg1	cellular repressor of E1A-stimulated genes 1	433375	https://www.ncbi.nlm.nih.gov/gene/?term=433375
ENSMUSG00000040842	Szrd1	SUZ RNA binding domain containing 1	213491	https://www.ncbi.nlm.nih.gov/gene/?term=213491
ENSMUSG00000041073	Nacad	NAC alpha domain containing	192950	https://www.ncbi.nlm.nih.gov/gene/?term=192950
ENSMUSG00000041477	Dcp1b	decapping mRNA 1B	319618	https://www.ncbi.nlm.nih.gov/gene/?term=319618
ENSMUSG00000041607	Mbp	myelin basic protein	17196	https://www.ncbi.nlm.nih.gov/gene/?term=17196
ENSMUSG00000041936	Agrn	agrin	11603	https://www.ncbi.nlm.nih.gov/gene/?term=11603
ENSMUSG00000042073	Abhd14b	abhydrolase domain containing 14b	76491	https://www.ncbi.nlm.nih.gov/gene/?term=76491
ENSMUSG00000042626	Shc1	src homology 2 domain-containing transforming protein C1	20416	https://www.ncbi.nlm.nih.gov/gene/?term=20416
ENSMUSG00000042662	Dusp15	dual specificity phosphatase-like 15	252864	https://www.ncbi.nlm.nih.gov/gene/?term=252864
ENSMUSG00000043448	Gjc2	gap junction protein, gamma 2	118454	https://www.ncbi.nlm.nih.gov/gene/?term=118454
ENSMUSG00000044252	Osbpl1a	oxysterol binding protein-like 1A	64291	https://www.ncbi.nlm.nih.gov/gene/?term=64291
ENSMUSG00000044465	Fam160a2	family with sequence similarity 160, member A2	74349	https://www.ncbi.nlm.nih.gov/gene/?term=74349
ENSMUSG00000045532	C1ql1	complement component 1, q subcomponent-like 1	23829	https://www.ncbi.nlm.nih.gov/gene/?term=23829
ENSMUSG00000046020	Pofut1	protein O-fucosyltransferase 1	140484	https://www.ncbi.nlm.nih.gov/gene/?term=140484
ENSMUSG00000046556	Zfp319	zinc finger protein 319	79233	https://www.ncbi.nlm.nih.gov/gene/?term=79233
ENSMUSG00000046679	C87436	expressed sequence C87436	232196	https://www.ncbi.nlm.nih.gov/gene/?term=232196
ENSMUSG00000047415	Gpr68	G protein-coupled receptor 68	238377	https://www.ncbi.nlm.nih.gov/gene/?term=238377
ENSMUSG00000048001	Hes5	hes family bHLH transcription factor 5	15208	https://www.ncbi.nlm.nih.gov/gene/?term=15208
ENSMUSG00000048988	Elfn1	leucine rich repeat and fibronectin type III, extracellular 1	243312	https://www.ncbi.nlm.nih.gov/gene/?term=243312
ENSMUSG00000049521	Cdc42ep1	CDC42 effector protein (Rho GTPase binding) 1	104445	https://www.ncbi.nlm.nih.gov/gene/?term=104445
ENSMUSG00000050063	Klk6	kallikrein related-peptidase 6	19144	https://www.ncbi.nlm.nih.gov/gene/?term=19144
ENSMUSG00000050410	Tcf19	transcription factor 19	106795	https://www.ncbi.nlm.nih.gov/gene/?term=106795
ENSMUSG00000051652	Lrrc3	leucine rich repeat containing 3	237387	https://www.ncbi.nlm.nih.gov/gene/?term=237387
ENSMUSG00000052533	Nup188	nucleoporin 188	227699	https://www.ncbi.nlm.nih.gov/gene/?term=227699
ENSMUSG00000053646	Plxnb1	plexin B1	235611	https://www.ncbi.nlm.nih.gov/gene/?term=235611
ENSMUSG00000054708	Ankrd24	ankyrin repeat domain 24	70615	https://www.ncbi.nlm.nih.gov/gene/?term=70615
ENSMUSG00000055013	Agap1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	347722	https://www.ncbi.nlm.nih.gov/gene/?term=347722
ENSMUSG00000055817	Mta3	metastasis associated 3	116871	https://www.ncbi.nlm.nih.gov/gene/?term=116871
ENSMUSG00000057778	Cyb5d2	cytochrome b5 domain containing 2	192986	https://www.ncbi.nlm.nih.gov/gene/?term=192986
ENSMUSG00000060716	Plekhh1	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1	211945	https://www.ncbi.nlm.nih.gov/gene/?term=211945
ENSMUSG00000062591	Tubb4a	tubulin, beta 4A class IVA	22153	https://www.ncbi.nlm.nih.gov/gene/?term=22153
ENSMUSG00000063594	Gng8	guanine nucleotide binding protein (G protein), gamma 8	14709	https://www.ncbi.nlm.nih.gov/gene/?term=14709
ENSMUSG00000066510	Ankdd1a	ankyrin repeat and death domain containing 1A	330963	https://www.ncbi.nlm.nih.gov/gene/?term=330963
ENSMUSG00000068740	Celsr2	cadherin, EGF LAG seven-pass G-type receptor 2	53883	https://www.ncbi.nlm.nih.gov/gene/?term=53883
ENSMUSG00000070509	Rgma	repulsive guidance molecule family member A	244058	https://www.ncbi.nlm.nih.gov/gene/?term=244058
ENSMUSG00000071176	Arhgef10	Rho guanine nucleotide exchange factor (GEF) 10	234094	https://www.ncbi.nlm.nih.gov/gene/?term=234094
ENSMUSG00000071647	Eml3	echinoderm microtubule associated protein like 3	225898	https://www.ncbi.nlm.nih.gov/gene/?term=225898
ENSMUSG00000073436	Eme2	essential meiotic structure-specific endonuclease subunit 2	193838	https://www.ncbi.nlm.nih.gov/gene/?term=193838
ENSMUSG00000075590	Nrbp2	nuclear receptor binding protein 2	223649	https://www.ncbi.nlm.nih.gov/gene/?term=223649
ENSMUSG00000090129	Olfr287	olfactory receptor 287	634104	https://www.ncbi.nlm.nih.gov/gene/?term=634104
ENSMUSG00000091586	Cyp4f17	cytochrome P450, family 4, subfamily f, polypeptide 17	208285	https://www.ncbi.nlm.nih.gov/gene/?term=208285
ENSMUSG00000091722	Siah3	siah E3 ubiquitin protein ligase family member 3	380918	https://www.ncbi.nlm.nih.gov/gene/?term=380918
ENSMUSG00000092274	Neat1	nuclear paraspeckle assembly transcript 1 (non-protein coding)	66961	https://www.ncbi.nlm.nih.gov/gene/?term=66961
ENSMUSG00000001995	Sipa1l2	signal-induced proliferation-associated 1 like 2	244668	https://www.ncbi.nlm.nih.gov/gene/?term=244668
ENSMUSG00000002980	Bcam	basal cell adhesion molecule	57278	https://www.ncbi.nlm.nih.gov/gene/?term=57278
ENSMUSG00000004642	Slbp	stem-loop binding protein	20492	https://www.ncbi.nlm.nih.gov/gene/?term=20492
ENSMUSG00000004880	Lbr	lamin B receptor	98386	https://www.ncbi.nlm.nih.gov/gene/?term=98386
ENSMUSG00000010517	Faf1	Fas-associated factor 1	14084	https://www.ncbi.nlm.nih.gov/gene/?term=14084
ENSMUSG00000010529	Gm266	predicted gene 266	212539	https://www.ncbi.nlm.nih.gov/gene/?term=212539
ENSMUSG00000012609	Ttll5	tubulin tyrosine ligase-like family, member 5	320244	https://www.ncbi.nlm.nih.gov/gene/?term=320244
ENSMUSG00000016206	H2-M3	histocompatibility 2, M region locus 3	14991	https://www.ncbi.nlm.nih.gov/gene/?term=14991
ENSMUSG00000016382	Pls3	plastin 3 (T-isoform)	102866	https://www.ncbi.nlm.nih.gov/gene/?term=102866
ENSMUSG00000017344	Vtn	vitronectin	22370	https://www.ncbi.nlm.nih.gov/gene/?term=22370
ENSMUSG00000020393	Kremen1	kringle containing transmembrane protein 1	84035	https://www.ncbi.nlm.nih.gov/gene/?term=84035
ENSMUSG00000020456	Ogdh	oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)	18293	https://www.ncbi.nlm.nih.gov/gene/?term=18293
ENSMUSG00000021451	Sema4d	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D	20354	https://www.ncbi.nlm.nih.gov/gene/?term=20354
ENSMUSG00000021699	Pde4d	phosphodiesterase 4D, cAMP specific	238871	https://www.ncbi.nlm.nih.gov/gene/?term=238871
ENSMUSG00000021876	Rnase4	ribonuclease, RNase A family 4	58809	https://www.ncbi.nlm.nih.gov/gene/?term=58809
ENSMUSG00000022132	Cldn10	claudin 10	58187	https://www.ncbi.nlm.nih.gov/gene/?term=58187
ENSMUSG00000022687	Boc	biregional cell adhesion molecule-related/down-regulated by oncogenes (Cdon) binding protein	117606	https://www.ncbi.nlm.nih.gov/gene/?term=117606
ENSMUSG00000022779	Top3b	topoisomerase (DNA) III beta	21976	https://www.ncbi.nlm.nih.gov/gene/?term=21976
ENSMUSG00000022885	St6gal1	beta galactoside alpha 2,6 sialyltransferase 1	20440	https://www.ncbi.nlm.nih.gov/gene/?term=20440
ENSMUSG00000022897	Dyrk1a	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a	13548	https://www.ncbi.nlm.nih.gov/gene/?term=13548
ENSMUSG00000024427	Spry4	sprouty RTK signaling antagonist 4	24066	https://www.ncbi.nlm.nih.gov/gene/?term=24066
ENSMUSG00000024793	Tnfrsf25	tumor necrosis factor receptor superfamily, member 25	85030	https://www.ncbi.nlm.nih.gov/gene/?term=85030
ENSMUSG00000024897	Apba1	amyloid beta (A4) precursor protein binding, family A, member 1	319924	https://www.ncbi.nlm.nih.gov/gene/?term=319924
ENSMUSG00000025224	Gbf1	golgi-specific brefeldin A-resistance factor 1	107338	https://www.ncbi.nlm.nih.gov/gene/?term=107338
ENSMUSG00000025314	Ptprj	protein tyrosine phosphatase, receptor type, J	19271	https://www.ncbi.nlm.nih.gov/gene/?term=19271
